,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3873,Alma de Diamante,0.328,0.465,0,-9.855,1,0.0554,0.391,4.34e-05,0.253,0.161,160.046,audio_features,6F3VxUPgfcvDDpk2UxsJ5a,spotify:track:6F3VxUPgfcvDDpk2UxsJ5a,https://api.spotify.com/v1/tracks/6F3VxUPgfcvDDpk2UxsJ5a,https://api.spotify.com/v1/audio-analysis/6F3VxUPgfcvDDpk2UxsJ5a,257573,3
3874,The Price of a Dream,0.389,0.388,9,-7.565,1,0.0395,0.732,1.7e-05,0.11,0.243,205.066,audio_features,7ockYzQbQMfTi4DZHg4xbj,spotify:track:7ockYzQbQMfTi4DZHg4xbj,https://api.spotify.com/v1/tracks/7ockYzQbQMfTi4DZHg4xbj,https://api.spotify.com/v1/audio-analysis/7ockYzQbQMfTi4DZHg4xbj,167640,4
3875,Mood Swings (feat. Lil Tjay),0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,5rZlwNFl01HqLWBQGryKSm,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm,213333,4
3876,Rosanna,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,audio_features,37BTh5g05cxBIRYMbw8g2T,spotify:track:37BTh5g05cxBIRYMbw8g2T,https://api.spotify.com/v1/tracks/37BTh5g05cxBIRYMbw8g2T,https://api.spotify.com/v1/audio-analysis/37BTh5g05cxBIRYMbw8g2T,331200,4
3877,In My Fantasy,0.797,0.538,11,-6.967,0,0.0336,0.245,0.0163,0.0691,0.559,120.003,audio_features,7udY1P0l2CVw3PpntG073H,spotify:track:7udY1P0l2CVw3PpntG073H,https://api.spotify.com/v1/tracks/7udY1P0l2CVw3PpntG073H,https://api.spotify.com/v1/audio-analysis/7udY1P0l2CVw3PpntG073H,171950,4
3878,Raspberry,0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,audio_features,5jSz894ljfWE0IcHBSM39i,spotify:track:5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/tracks/5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/audio-analysis/5jSz894ljfWE0IcHBSM39i,215173,4
3879,Shine a Light,0.32,0.801,0,-4.25,1,0.054,0.0354,2.48e-06,0.13,0.0991,194.784,audio_features,1fDtoTPDyzkNOfFIRXxsC5,spotify:track:1fDtoTPDyzkNOfFIRXxsC5,https://api.spotify.com/v1/tracks/1fDtoTPDyzkNOfFIRXxsC5,https://api.spotify.com/v1/audio-analysis/1fDtoTPDyzkNOfFIRXxsC5,225120,4
3880,Rhiannon,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,audio_features,05oETzWbd4SI33qK2gbJfR,spotify:track:05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/audio-analysis/05oETzWbd4SI33qK2gbJfR,252773,4
3881,Anakin Defeats Sebulba,0.217,0.43,4,-14.087,0,0.0505,0.709,0.704,0.283,0.0962,62.946,audio_features,094RqT1czEcaIYEoKxbXR2,spotify:track:094RqT1czEcaIYEoKxbXR2,https://api.spotify.com/v1/tracks/094RqT1czEcaIYEoKxbXR2,https://api.spotify.com/v1/audio-analysis/094RqT1czEcaIYEoKxbXR2,262680,3
3882,Hoy Acá en el Baile (Cara de Gitana) - Versión el Pepo,0.767,0.544,11,-4.751,1,0.0402,0.0331,0.0,0.249,0.799,95.948,audio_features,1Ziy1HCiCBrqu3boxXPpoy,spotify:track:1Ziy1HCiCBrqu3boxXPpoy,https://api.spotify.com/v1/tracks/1Ziy1HCiCBrqu3boxXPpoy,https://api.spotify.com/v1/audio-analysis/1Ziy1HCiCBrqu3boxXPpoy,134217,4
3883,Como te extraño mi amor,0.791,0.759,9,-5.67,1,0.037,0.0823,4.44e-05,0.0993,0.917,124.725,audio_features,6hFHsQWB7HdVrSe7efRR82,spotify:track:6hFHsQWB7HdVrSe7efRR82,https://api.spotify.com/v1/tracks/6hFHsQWB7HdVrSe7efRR82,https://api.spotify.com/v1/audio-analysis/6hFHsQWB7HdVrSe7efRR82,214880,4
3884,Speedball Drive,0.83,0.566,0,-6.815,1,0.0336,0.00135,1.46e-05,0.0847,0.433,99.996,audio_features,1xf6Ik5geOVtY0IWASfcpN,spotify:track:1xf6Ik5geOVtY0IWASfcpN,https://api.spotify.com/v1/tracks/1xf6Ik5geOVtY0IWASfcpN,https://api.spotify.com/v1/audio-analysis/1xf6Ik5geOVtY0IWASfcpN,163160,4
3885,"Piano Concerto No. 2 in F Minor, Op. 21: III. Allegretto vivace",0.308,0.13,5,-22.12,0,0.0337,0.987,0.927,0.105,0.147,101.616,audio_features,4saS9RJWpMNYRKWXj0AwaU,spotify:track:4saS9RJWpMNYRKWXj0AwaU,https://api.spotify.com/v1/tracks/4saS9RJWpMNYRKWXj0AwaU,https://api.spotify.com/v1/audio-analysis/4saS9RJWpMNYRKWXj0AwaU,515840,3
3886,BOP,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
3887,So Alone,0.895,0.546,2,-9.242,0,0.0629,0.199,0.0,0.13,0.249,120.076,audio_features,1BZRU1HxYxJD0NFBrGk3C3,spotify:track:1BZRU1HxYxJD0NFBrGk3C3,https://api.spotify.com/v1/tracks/1BZRU1HxYxJD0NFBrGk3C3,https://api.spotify.com/v1/audio-analysis/1BZRU1HxYxJD0NFBrGk3C3,237347,4
3888,Buttercup,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,audio_features,2mlGPkAx4kwF8Df0GlScsC,spotify:track:2mlGPkAx4kwF8Df0GlScsC,https://api.spotify.com/v1/tracks/2mlGPkAx4kwF8Df0GlScsC,https://api.spotify.com/v1/audio-analysis/2mlGPkAx4kwF8Df0GlScsC,208026,4
3889,Paranoid Android - Remastered,0.332,0.826,2,-7.269,0,0.0497,0.0275,0.00848,0.234,0.216,125.621,audio_features,2fCSulwhjYvNxKbh67d4Pd,spotify:track:2fCSulwhjYvNxKbh67d4Pd,https://api.spotify.com/v1/tracks/2fCSulwhjYvNxKbh67d4Pd,https://api.spotify.com/v1/audio-analysis/2fCSulwhjYvNxKbh67d4Pd,383973,4
3890,D.A.N.C.E,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015,audio_features,33yAEqzKXexYM3WlOYtTfQ,spotify:track:33yAEqzKXexYM3WlOYtTfQ,https://api.spotify.com/v1/tracks/33yAEqzKXexYM3WlOYtTfQ,https://api.spotify.com/v1/audio-analysis/33yAEqzKXexYM3WlOYtTfQ,242267,4
3891,Born Slippy,0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042,audio_features,7xQYVjs4wZNdCwO0EeAWMC,spotify:track:7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/tracks/7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/audio-analysis/7xQYVjs4wZNdCwO0EeAWMC,456480,4
3892,Ikaria,0.184,0.056,9,-23.251,0,0.0449,0.987,0.635,0.107,0.0394,77.247,audio_features,6S62Sre9DgrcVV5UQiB0vK,spotify:track:6S62Sre9DgrcVV5UQiB0vK,https://api.spotify.com/v1/tracks/6S62Sre9DgrcVV5UQiB0vK,https://api.spotify.com/v1/audio-analysis/6S62Sre9DgrcVV5UQiB0vK,42695,4
3893,What's That Perfume That You Wear?,0.756,0.666,7,-7.342,1,0.0501,0.0152,0.00108,0.148,0.598,120.47,audio_features,2a4tgiJPFIsuwaxHmG1uzF,spotify:track:2a4tgiJPFIsuwaxHmG1uzF,https://api.spotify.com/v1/tracks/2a4tgiJPFIsuwaxHmG1uzF,https://api.spotify.com/v1/audio-analysis/2a4tgiJPFIsuwaxHmG1uzF,210920,4
3894,Boss,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4
3895,Soul Kitchen,0.679,0.443,9,-7.376,1,0.0394,0.33,0.0,0.0533,0.609,115.843,audio_features,2Xdc6qyaFBJZ8QW1KhpVci,spotify:track:2Xdc6qyaFBJZ8QW1KhpVci,https://api.spotify.com/v1/tracks/2Xdc6qyaFBJZ8QW1KhpVci,https://api.spotify.com/v1/audio-analysis/2Xdc6qyaFBJZ8QW1KhpVci,213000,4
3896,IDGAF,0.835,0.552,7,-5.662,1,0.0871,0.0474,0.0,0.0767,0.531,97.004,audio_features,1XrzQqBNii8fUo3X0SvAoH,spotify:track:1XrzQqBNii8fUo3X0SvAoH,https://api.spotify.com/v1/tracks/1XrzQqBNii8fUo3X0SvAoH,https://api.spotify.com/v1/audio-analysis/1XrzQqBNii8fUo3X0SvAoH,218173,4
3897,Aunque no sea conmigo,0.461,0.715,4,-6.246,0,0.0281,0.458,1.56e-05,0.719,0.455,86.09,audio_features,0dRY4OrSY53yUjVgfgne1W,spotify:track:0dRY4OrSY53yUjVgfgne1W,https://api.spotify.com/v1/tracks/0dRY4OrSY53yUjVgfgne1W,https://api.spotify.com/v1/audio-analysis/0dRY4OrSY53yUjVgfgne1W,212560,4
3898,Andar Conmigo,0.619,0.498,7,-10.29,1,0.034,0.46,0.0,0.252,0.503,129.914,audio_features,6Yhepp0RoU2TKXKWK9WiyV,spotify:track:6Yhepp0RoU2TKXKWK9WiyV,https://api.spotify.com/v1/tracks/6Yhepp0RoU2TKXKWK9WiyV,https://api.spotify.com/v1/audio-analysis/6Yhepp0RoU2TKXKWK9WiyV,169907,4
3899,Nothing Even Matters (feat. D'Angelo),0.539,0.363,10,-13.888,0,0.166,0.701,3.18e-06,0.14,0.549,136.422,audio_features,1Q0lOGB52skgfzdcq233vs,spotify:track:1Q0lOGB52skgfzdcq233vs,https://api.spotify.com/v1/tracks/1Q0lOGB52skgfzdcq233vs,https://api.spotify.com/v1/audio-analysis/1Q0lOGB52skgfzdcq233vs,350533,4
3900,Ghost Town,0.471,0.229,8,-6.504,1,0.0358,0.953,0.0,0.0909,0.358,68.41,audio_features,0PKAijroHpnEtdY20bkGdr,spotify:track:0PKAijroHpnEtdY20bkGdr,https://api.spotify.com/v1/tracks/0PKAijroHpnEtdY20bkGdr,https://api.spotify.com/v1/audio-analysis/0PKAijroHpnEtdY20bkGdr,137250,3
3901,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4
3902,Fool for Your Loving - 2009 Remaster,0.503,0.943,9,-4.951,0,0.0403,0.00171,4.1e-05,0.253,0.536,125.861,audio_features,1ex5gxLqW2oxdTdpa1CS78,spotify:track:1ex5gxLqW2oxdTdpa1CS78,https://api.spotify.com/v1/tracks/1ex5gxLqW2oxdTdpa1CS78,https://api.spotify.com/v1/audio-analysis/1ex5gxLqW2oxdTdpa1CS78,248547,4
3903,Ce soir,0.732,0.783,0,-4.439,1,0.0422,0.143,0.00335,0.384,0.781,122.991,audio_features,3bhLTTSb0akz4N7KkL88cM,spotify:track:3bhLTTSb0akz4N7KkL88cM,https://api.spotify.com/v1/tracks/3bhLTTSb0akz4N7KkL88cM,https://api.spotify.com/v1/audio-analysis/3bhLTTSb0akz4N7KkL88cM,197335,4
3904,Finally Alone,0.826,0.485,5,-10.92,1,0.0345,0.513,0.00224,0.109,0.852,96.497,audio_features,7JyhhEb1LKIuDiHy6bWdet,spotify:track:7JyhhEb1LKIuDiHy6bWdet,https://api.spotify.com/v1/tracks/7JyhhEb1LKIuDiHy6bWdet,https://api.spotify.com/v1/audio-analysis/7JyhhEb1LKIuDiHy6bWdet,144757,4
3905,Nothing to Work Out,0.65,0.746,6,-5.067,0,0.0345,0.0262,0.0,0.0959,0.586,149.928,audio_features,7KzIHJu1KFh4D8VhhmvTro,spotify:track:7KzIHJu1KFh4D8VhhmvTro,https://api.spotify.com/v1/tracks/7KzIHJu1KFh4D8VhhmvTro,https://api.spotify.com/v1/audio-analysis/7KzIHJu1KFh4D8VhhmvTro,159526,4
3906,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
3907,"Piano Concerto No. 1 in E Minor, Op. 11: II. Larghetto",0.189,0.0462,11,-23.729,1,0.038,0.983,0.943,0.0924,0.0411,75.029,audio_features,6GviIYU4DhYku4nSGFAMNd,spotify:track:6GviIYU4DhYku4nSGFAMNd,https://api.spotify.com/v1/tracks/6GviIYU4DhYku4nSGFAMNd,https://api.spotify.com/v1/audio-analysis/6GviIYU4DhYku4nSGFAMNd,232693,4
3908,Loco (Tu Forma De Ser),0.742,0.61,9,-7.596,1,0.0853,0.175,0.0,0.0493,0.722,113.281,audio_features,3ydweVPwq9PCEVJ8WwqT6u,spotify:track:3ydweVPwq9PCEVJ8WwqT6u,https://api.spotify.com/v1/tracks/3ydweVPwq9PCEVJ8WwqT6u,https://api.spotify.com/v1/audio-analysis/3ydweVPwq9PCEVJ8WwqT6u,313000,4
3909,"Cold, Cold Feeling",0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,audio_features,6kucNn22HB0qb2ZPa1BrNl,spotify:track:6kucNn22HB0qb2ZPa1BrNl,https://api.spotify.com/v1/tracks/6kucNn22HB0qb2ZPa1BrNl,https://api.spotify.com/v1/audio-analysis/6kucNn22HB0qb2ZPa1BrNl,318840,3
3910,Daisy,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,audio_features,0AUvWawuP0ibk4SQ3sIZjk,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523,4
3911,Bitte bleib,0.865,0.475,1,-8.809,0,0.0467,0.407,0.00152,0.198,0.695,112.987,audio_features,1Q3CEsJJeVuChSTaBqFazW,spotify:track:1Q3CEsJJeVuChSTaBqFazW,https://api.spotify.com/v1/tracks/1Q3CEsJJeVuChSTaBqFazW,https://api.spotify.com/v1/audio-analysis/1Q3CEsJJeVuChSTaBqFazW,174697,4
3912,Indestructible,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,audio_features,42ZVk59gT4tMlrZmd8Ijxf,spotify:track:42ZVk59gT4tMlrZmd8Ijxf,https://api.spotify.com/v1/tracks/42ZVk59gT4tMlrZmd8Ijxf,https://api.spotify.com/v1/audio-analysis/42ZVk59gT4tMlrZmd8Ijxf,278027,4
3913,Vacation - SONIKKU Remix,0.797,0.9,8,-4.498,0,0.105,0.104,0.659,0.0613,0.962,119.999,audio_features,61AUyvY6Z4hyTbc5qyIy6f,spotify:track:61AUyvY6Z4hyTbc5qyIy6f,https://api.spotify.com/v1/tracks/61AUyvY6Z4hyTbc5qyIy6f,https://api.spotify.com/v1/audio-analysis/61AUyvY6Z4hyTbc5qyIy6f,230016,4
3914,High And Dry,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,audio_features,2a1iMaoWQ5MnvLFBDv4qkf,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/tracks/2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/audio-analysis/2a1iMaoWQ5MnvLFBDv4qkf,257480,4
3915,Despacito,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4
3916,Enjoy the Silence,0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,audio_features,6WK9dVrRABMkUXFLNlgWFh,spotify:track:6WK9dVrRABMkUXFLNlgWFh,https://api.spotify.com/v1/tracks/6WK9dVrRABMkUXFLNlgWFh,https://api.spotify.com/v1/audio-analysis/6WK9dVrRABMkUXFLNlgWFh,255133,4
3917,Light Blue Skies,0.68,0.727,1,-5.747,0,0.0411,0.0044,0.00294,0.187,0.195,118.041,audio_features,0ALpspzFIgESmyLOmcSXy1,spotify:track:0ALpspzFIgESmyLOmcSXy1,https://api.spotify.com/v1/tracks/0ALpspzFIgESmyLOmcSXy1,https://api.spotify.com/v1/audio-analysis/0ALpspzFIgESmyLOmcSXy1,187591,4
3918,Why Not,0.805,0.933,2,-0.837,1,0.111,0.0991,0.000956,0.0618,0.441,128.013,audio_features,227y7s5IZ5TWN17Pkte5tc,spotify:track:227y7s5IZ5TWN17Pkte5tc,https://api.spotify.com/v1/tracks/227y7s5IZ5TWN17Pkte5tc,https://api.spotify.com/v1/audio-analysis/227y7s5IZ5TWN17Pkte5tc,205520,4
3919,Oh Baby!,0.592,0.966,9,-1.689,1,0.131,0.0206,0.0,0.34,0.581,137.909,audio_features,1QdoTrm0wKd2wF3vkatE44,spotify:track:1QdoTrm0wKd2wF3vkatE44,https://api.spotify.com/v1/tracks/1QdoTrm0wKd2wF3vkatE44,https://api.spotify.com/v1/audio-analysis/1QdoTrm0wKd2wF3vkatE44,191163,4
3920,Pour tous les cœurs du monde,0.258,0.0356,8,-23.568,1,0.0408,0.995,0.904,0.109,0.282,68.714,audio_features,54UQ3Jzm53YkAHpj3BGOQa,spotify:track:54UQ3Jzm53YkAHpj3BGOQa,https://api.spotify.com/v1/tracks/54UQ3Jzm53YkAHpj3BGOQa,https://api.spotify.com/v1/audio-analysis/54UQ3Jzm53YkAHpj3BGOQa,129369,3
3921,"Y, ¿Si Fuera Ella? - + Es +",0.459,0.536,5,-5.76,1,0.0304,0.34,0.0,0.209,0.203,75.999,audio_features,7vW3quLys5Kual0unITY90,spotify:track:7vW3quLys5Kual0unITY90,https://api.spotify.com/v1/tracks/7vW3quLys5Kual0unITY90,https://api.spotify.com/v1/audio-analysis/7vW3quLys5Kual0unITY90,250000,4
3922,Black Night - 1995 Remaster,0.507,0.886,9,-8.889,1,0.0873,0.0546,0.363,0.0919,0.826,134.719,audio_features,2c1ccPqUnFYD8W7LY65bKG,spotify:track:2c1ccPqUnFYD8W7LY65bKG,https://api.spotify.com/v1/tracks/2c1ccPqUnFYD8W7LY65bKG,https://api.spotify.com/v1/audio-analysis/2c1ccPqUnFYD8W7LY65bKG,209400,4
3923,Piledriver Waltz,0.443,0.865,4,-4.547,1,0.0391,0.00724,0.000116,0.468,0.474,110.008,audio_features,4Ai0ANRDYwx6mCD4Uty1WS,spotify:track:4Ai0ANRDYwx6mCD4Uty1WS,https://api.spotify.com/v1/tracks/4Ai0ANRDYwx6mCD4Uty1WS,https://api.spotify.com/v1/audio-analysis/4Ai0ANRDYwx6mCD4Uty1WS,203880,4
3924,Take the Power Back,0.62,0.912,1,-4.011,1,0.221,0.0728,7.15e-05,0.249,0.291,106.236,audio_features,25CbtOzU8Pn17SAaXFjIR3,spotify:track:25CbtOzU8Pn17SAaXFjIR3,https://api.spotify.com/v1/tracks/25CbtOzU8Pn17SAaXFjIR3,https://api.spotify.com/v1/audio-analysis/25CbtOzU8Pn17SAaXFjIR3,336440,4
3925,Alone Again Or - 2015 Remaster,0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,audio_features,1XuccRABkfUVB4FjSVhjL1,spotify:track:1XuccRABkfUVB4FjSVhjL1,https://api.spotify.com/v1/tracks/1XuccRABkfUVB4FjSVhjL1,https://api.spotify.com/v1/audio-analysis/1XuccRABkfUVB4FjSVhjL1,197275,4
3926,The Great Unknown,0.493,0.533,0,-7.406,0,0.0408,0.31,3.32e-05,0.159,0.329,169.834,audio_features,7CeJuYHjC7wmtwMWBDKcvV,spotify:track:7CeJuYHjC7wmtwMWBDKcvV,https://api.spotify.com/v1/tracks/7CeJuYHjC7wmtwMWBDKcvV,https://api.spotify.com/v1/audio-analysis/7CeJuYHjC7wmtwMWBDKcvV,252293,4
3927,Todas las Hojas Son del Viento,0.523,0.169,0,-14.107,1,0.0403,0.657,1.08e-05,0.115,0.392,76.049,audio_features,689lBKIELtWGHfsPWpR6rv,spotify:track:689lBKIELtWGHfsPWpR6rv,https://api.spotify.com/v1/tracks/689lBKIELtWGHfsPWpR6rv,https://api.spotify.com/v1/audio-analysis/689lBKIELtWGHfsPWpR6rv,130080,4
3928,Slippin on Ya Pimpin,0.861,0.696,1,-7.451,1,0.0718,0.0423,0.0025,0.169,0.645,106.02,audio_features,50uw8iZZ9xHxUwNqlbUYin,spotify:track:50uw8iZZ9xHxUwNqlbUYin,https://api.spotify.com/v1/tracks/50uw8iZZ9xHxUwNqlbUYin,https://api.spotify.com/v1/audio-analysis/50uw8iZZ9xHxUwNqlbUYin,351785,4
3929,Parque,0.707,0.285,9,-8.25,0,0.0346,0.65,0.000464,0.143,0.729,152.884,audio_features,0cbjcIPpE0y3WAvWDHYtqT,spotify:track:0cbjcIPpE0y3WAvWDHYtqT,https://api.spotify.com/v1/tracks/0cbjcIPpE0y3WAvWDHYtqT,https://api.spotify.com/v1/audio-analysis/0cbjcIPpE0y3WAvWDHYtqT,181560,4
3930,Roller,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,audio_features,6hw1Sy9wZ8UCxYGdpKrU6M,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/tracks/6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,4
3931,Master Of Puppets,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,audio_features,2MuWTIM3b0YEAskbeeFE1i,spotify:track:2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/tracks/2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/audio-analysis/2MuWTIM3b0YEAskbeeFE1i,515387,4
3932,I Want You Back,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333,4
3933,Where's Your Money,0.569,0.783,3,-5.191,1,0.05,0.00292,0.0383,0.117,0.888,195.088,audio_features,0VFpukbVxjLAz1Bk7hTbdF,spotify:track:0VFpukbVxjLAz1Bk7hTbdF,https://api.spotify.com/v1/tracks/0VFpukbVxjLAz1Bk7hTbdF,https://api.spotify.com/v1/audio-analysis/0VFpukbVxjLAz1Bk7hTbdF,222520,4
3934,DEUTSCHLAND,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,audio_features,2bPGTMB5sFfFYQ2YvSmup0,spotify:track:2bPGTMB5sFfFYQ2YvSmup0,https://api.spotify.com/v1/tracks/2bPGTMB5sFfFYQ2YvSmup0,https://api.spotify.com/v1/audio-analysis/2bPGTMB5sFfFYQ2YvSmup0,322340,4
3935,Alrighty Aphrodite,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,audio_features,6OiRh4kttAs1YWglvTcYkB,spotify:track:6OiRh4kttAs1YWglvTcYkB,https://api.spotify.com/v1/tracks/6OiRh4kttAs1YWglvTcYkB,https://api.spotify.com/v1/audio-analysis/6OiRh4kttAs1YWglvTcYkB,207813,4
3936,Aaron,0.723,0.387,5,-12.039,0,0.279,0.0755,0.861,0.0818,0.133,111.98,audio_features,2p6LQRALG9o3qKq8gOWX9f,spotify:track:2p6LQRALG9o3qKq8gOWX9f,https://api.spotify.com/v1/tracks/2p6LQRALG9o3qKq8gOWX9f,https://api.spotify.com/v1/audio-analysis/2p6LQRALG9o3qKq8gOWX9f,353814,4
3937,Nights,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,audio_features,7eqoqGkKwgOaWNNHx90uEZ,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,307151,4
3938,Move,0.837,0.578,3,-5.18,0,0.239,0.128,0.0,0.166,0.357,95.988,audio_features,1EkcoZn8GA9PRPU9X9sPti,spotify:track:1EkcoZn8GA9PRPU9X9sPti,https://api.spotify.com/v1/tracks/1EkcoZn8GA9PRPU9X9sPti,https://api.spotify.com/v1/audio-analysis/1EkcoZn8GA9PRPU9X9sPti,164361,4
3939,Knew Me,0.491,0.563,0,-4.422,1,0.0325,0.0143,0.000321,0.101,0.405,113.876,audio_features,0X5TNmqf1syApnwuYE3bH2,spotify:track:0X5TNmqf1syApnwuYE3bH2,https://api.spotify.com/v1/tracks/0X5TNmqf1syApnwuYE3bH2,https://api.spotify.com/v1/audio-analysis/0X5TNmqf1syApnwuYE3bH2,265467,4
3940,Parallel Universe,0.606,0.393,10,-11.476,1,0.167,0.513,0.0,0.108,0.389,75.198,audio_features,3cpTNKXGjX4guJz9E46CvK,spotify:track:3cpTNKXGjX4guJz9E46CvK,https://api.spotify.com/v1/tracks/3cpTNKXGjX4guJz9E46CvK,https://api.spotify.com/v1/audio-analysis/3cpTNKXGjX4guJz9E46CvK,188800,4
3941,Godzilla,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
3942,Wash Off,0.562,0.956,0,-3.906,1,0.0439,0.00448,0.000103,0.102,0.789,105.048,audio_features,1EVv9EIDvZ9G8jHfL1BqUp,spotify:track:1EVv9EIDvZ9G8jHfL1BqUp,https://api.spotify.com/v1/tracks/1EVv9EIDvZ9G8jHfL1BqUp,https://api.spotify.com/v1/audio-analysis/1EVv9EIDvZ9G8jHfL1BqUp,270052,4
